Product ID,Product Name,Category,Sub-category,Cost Price,Selling Price
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,9.29,14.39
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,3.5,6.48
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,89.3,119.83
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,1.04,1.96
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,52.79,79.99
OFF-AR-10002375,Newell 351,Office Supplies,Art,1.43,3.28
OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,4.14,7.78
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,46.67,60.19
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,21.77,40.99
OFF-LA-10000973,Avery 502,Office Supplies,Labels,1.35,2.52
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,20.52,35.51
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,15.27,35.94
OFF-PA-10001763,Xerox 1896,Office Supplies,Paper,5.71,9.99
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,5.03,8.69
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,1.02,2.18
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,214.54,321.71
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,136.67,339.93
OFF-FA-10000735,Staples,Office Supplies,Fasteners,1.49,2.92
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,2.39,4.15
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,5.46,8.76
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,143.72,239.99
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,1.22,1.74
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,0.93,1.82
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,29.17,61.24
FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,156.3,208.42
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,136.23,170.79
TEC-PH-10004700,PowerGen Dual USB Car Charger,Technology,Phones,5.71,8.99
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,2.94,5.06
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,40.93,54.74
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,3.28,6.48
OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,4.48,7.98
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,3.97,8.95
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,1.78,3.72
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,3.37,5.74
OFF-LA-10004425,Staple-on labels,Office Supplies,Labels,1.68,2.89
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,54.27,69.0
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,81.29,151.19
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,0.84,1.88
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,1.21,1.78
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,0.99,1.73
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,36.96,72.88
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones,69.85,111.19
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,218.53,297.41
OFF-PA-10000682,Xerox 1924,Office Supplies,Paper,2.17,4.62
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,3.87,4.91
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,31.76,47.99
FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,18.76,24.0
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,172.86,333.88
OFF-AR-10004999,Newell 315,Office Supplies,Art,3.55,5.98
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,1.87,4.27
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,2.04,4.05
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,6.24,8.51
TEC-PH-10002200,Samsung Galaxy Note 2,Technology,Phones,116.57,193.9
TEC-PH-10000439,GE DSL Phone Line Filter,Technology,Phones,19.83,35.99
OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,3.56,8.11
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,27.65,48.78
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage,46.01,87.24
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,1.23,2.84
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,17.59,39.98
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,367.29,559.99
FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,14.0,19.98
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,28.85,39.98
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,9.13,12.35
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,17.72,40.97
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,3.23,5.5
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,59.58,132.78
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,2.25,5.41
FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,100.33,127.45
FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,60.87,76.49
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,2.44,5.82
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,88.79,112.78
OFF-AR-10000462,Sanford Pocket Accent Highlighters,Office Supplies,Art,0.7,1.6
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,133.38,219.99
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,6.43,8.37
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,20.17,27.42
OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,109.41,202.52
TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,195.18,287.96
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,5.74,11.74
OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art,1.02,1.75
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Office Supplies,Paper,2.63,6.24
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,12.09,28.78
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,9.81,22.42
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,56.98,77.69
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,46.35,71.99
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,16.32,32.38
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,7.33,10.99
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,10.98,20.97
TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,49.44,74.24
OFF-LA-10000121,Avery 48,Office Supplies,Labels,2.66,6.3
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,18.84,35.15
OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,56.24,104.85
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,0.25,0.59
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art,2.38,5.16
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,3.14,6.94
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,1.9,3.3
OFF-PA-10002968,Xerox 1973,Office Supplies,Paper,11.28,20.56
FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,18.77,24.78
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,18.97,23.99
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,34.33,59.99
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,5.28,9.8
FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,69.1,95.93
OFF-LA-10001404,Avery 517,Office Supplies,Labels,2.05,3.69
OFF-LA-10001474,Avery 477,Office Supplies,Labels,15.12,30.53
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,2.8,5.18
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,16.61,22.98
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,9.71,17.75
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,6.99,13.83
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,2.0,3.38
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,3.61,8.73
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,11.99,21.98
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,9.56,19.9
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,62.9,110.51
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,11.1,14.89
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,97.03,180.69
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,3.93,9.38
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,197.55,347.85
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,7.64,14.35
OFF-LA-10000262,Avery 494,Office Supplies,Labels,1.16,2.35
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8 x 11",Office Supplies,Paper,2.8,6.74
OFF-AR-10003829,Newell 35,Office Supplies,Art,1.42,3.28
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,2.17,5.34
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,2.47,5.98
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage,8.46,15.7
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,12.92,26.38
FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,55.91,72.78
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,3.14,5.92
TEC-PH-10001336,Digium D40 VoIP phone,Technology,Phones,78.08,128.99
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,83.63,127.99
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,30.0,49.99
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,10.83,16.36
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,1.82,4.27
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,83.23,118.66
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,173.34,363.25
OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,28.47,55.98
OFF-AR-10000896,Newell 329,Office Supplies,Art,1.5,2.95
TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Technology,Phones,88.29,156.79
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,17.81,31.78
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,19.1,34.88
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,0.98,1.7
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,45.39,83.98
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,124.25,169.64
FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,22.95,31.1
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,2.4,4.3
OFF-PA-10004888,Xerox 217,Office Supplies,Paper,3.42,6.48
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,94.36,119.69
OFF-PA-10000418,Xerox 189,Office Supplies,Paper,56.71,104.85
FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,44.07,60.19
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,21.52,37.74
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,20.29,47.82
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,8.97,12.58
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,78.64,135.19
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,11.57,21.57
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,17.05,34.13
TEC-PH-10001750,Samsung Rugby III,Technology,Phones,33.24,52.79
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,2.48,5.96
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,10.97,20.37
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,3.15,6.78
OFF-PA-10001639,Xerox 203,Office Supplies,Paper,2.61,6.48
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,67.83,109.95
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,0.78,1.78
OFF-PA-10001712,Xerox 1948,Office Supplies,Paper,5.15,9.99
FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,61.34,76.78
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,15.74,23.99
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,1.32,2.78
TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,13.99,25.89
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,2.43,4.39
OFF-BI-10000666,Surelock Post Binders,Office Supplies,Binders,12.95,24.45
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,256.93,380.0
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,13.97,24.32
FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,91.08,120.78
FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,9.74,13.73
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,17.48,31.18
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,204.28,261.88
OFF-PA-10001293,Xerox 1946,Office Supplies,Paper,3.24,6.48
OFF-AR-10000634,Newell 320,Office Supplies,Art,1.9,3.42
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,4.48,5.94
OFF-AR-10003770,Newell 340,Office Supplies,Art,1.72,2.88
OFF-LA-10003121,Avery 506,Office Supplies,Labels,1.76,4.13
OFF-PA-10002262,Xerox 192,Office Supplies,Paper,3.35,6.48
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,2.92,5.78
OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,Storage,4.92,11.29
OFF-PA-10000130,Xerox 199,Office Supplies,Paper,1.51,3.42
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,32.22,59.0
OFF-FA-10003021,Staples,Office Supplies,Fasteners,0.79,1.5
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,88.11,129.95
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,16.83,29.99
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,2.82,5.88
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,7.2,16.78
OFF-PA-10003823,Xerox 197,Office Supplies,Paper,13.11,30.98
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,13.6,20.95
FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,133.88,167.5
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines,58.56,99.0
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,4.61,11.5
OFF-AR-10001419,Newell 325,Office Supplies,Art,2.04,3.72
OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,2.07,4.98
OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,0.91,2.08
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,4.35,5.82
OFF-FA-10004968,Rubber Band Ball,Office Supplies,Fasteners,2.0,3.74
OFF-PA-10001274,Loose Memo Sheets,Office Supplies,Paper,1.86,3.65
OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,10.22,24.78
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,4.73,10.74
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,16.46,35.48
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,Storage,7.99,13.58
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,1.77,3.89
FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,1.47,2.08
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,9.18,16.91
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,3.96,6.99
OFF-LA-10002195,Avery 481,Office Supplies,Labels,1.64,3.08
OFF-AR-10001315,Newell 310,Office Supplies,Art,0.73,1.41
OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,4.52,9.34
OFF-AR-10001955,Newell 319,Office Supplies,Art,7.18,17.86
OFF-LA-10001641,Avery 518,Office Supplies,Labels,1.28,3.15
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,28.91,70.98
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,5.38,8.95
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,5.18,8.78
OFF-AR-10003504,Newell 347,Office Supplies,Art,2.39,4.28
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,Envelopes,4.2,7.28
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,14.98,26.99
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,8.84,15.25
OFF-PA-10001526,Xerox 1949,Office Supplies,Paper,1.72,3.98
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,26.35,56.96
OFF-PA-10001357,Xerox 1886,Office Supplies,Paper,21.74,47.9
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,1.68,3.55
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,2.57,5.38
TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,Technology,Phones,32.69,50.39
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,2.44,4.48
FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,110.86,145.33
OFF-PA-10000308,Xerox 1901,Office Supplies,Paper,2.47,4.22
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,3.41,8.34
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,62.29,84.78
OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,1.29,2.78
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,12.64,25.99
OFF-AR-10000823,Newell 307,Office Supplies,Art,0.86,1.82
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,5.87,14.64
OFF-BI-10000591,Avery Binder Labels,Office Supplies,Binders,1.59,3.5
TEC-PH-10000441,VTech DS6151,Technology,Phones,61.54,100.79
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,17.2,27.99
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,5.36,9.93
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,12.31,26.77
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,2.76,6.69
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,76.96,99.23
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,16.2,25.0
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,2.78,3.58
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,182.14,419.19
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,66.22,109.58
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,2.98,6.48
TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers,201.9,359.99
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,58.81,104.85
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,1.14,1.98
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,10.83,20.18
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,41.01,61.19
OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,30.97,54.96
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,3.45,6.68
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,0.65,1.18
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,0.85,1.58
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Technology,Phones,35.34,53.59
OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,2.72,4.63
OFF-FA-10002676,Colored Push Pins,Office Supplies,Fasteners,0.83,1.81
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,31.35,47.5
OFF-PA-10000167,Xerox 1925,Office Supplies,Paper,13.15,27.88
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,3.34,5.56
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,15.7,21.18
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,115.8,199.77
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Office Supplies,Appliances,26.67,55.84
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,2.06,3.76
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,4.45,6.81
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,8.85,15.99
OFF-LA-10002381,Avery 497,Office Supplies,Labels,1.42,2.77
OFF-FA-10001843,Staples,Office Supplies,Fasteners,1.19,2.47
OFF-LA-10003077,Avery 500,Office Supplies,Labels,3.17,7.31
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,1.35,2.97
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper,1.22,2.68
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,106.95,133.93
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,5.31,7.18
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,43.34,79.99
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,112.0,145.33
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,96.54,180.98
OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,0.82,1.78
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,9.74,22.21
FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,175.73,244.62
OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,Paper,6.13,13.54
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,9.99,17.42
